id_from	id_to	cat_from	cat_to	edge_betweenness
B01MECF2D8	B07BL219CN	tools	apparel	6.232597769000494e-09
B014I8SSD0	B06XSF2J1R	electronics	appliances	0.0008918847407439706
B008JE5FQS	B00T0PB44W	pc	hpc	6.232597769000494e-09
B07DM88YSL	B07GX1DS6R	videogames	english-books	3.1162988845002466e-08
1912707802	8893093308	english-books	books	1.869779330700148e-08
B01M0O8LDU	B0010A36IM	kitchen	tools	7.439228697078989e-05
B0037QG7QK	B078WD6HGG	beauty	watch	4.4874703936803555e-07
B00LH3DMUO	B07D3Y4R1T	electronics	tools	7.439228697078989e-05
B07GF1J7KH	B07D6KPH72	beauty	musical-instruments	0.00014877210874604177
B07F11H893	B07D49GV1L	lighting	electronics	0.000669081835697741
B07D49GV1L	B00L0IQEMY	electronics	lighting	7.439228697078989e-05
B01M9FWK3W	B07G6YY9BF	kitchen	garden	0.0005204842396892312
B077VCW8YQ	B07L2VXZNN	kitchen	sports	7.439228697078989e-05
B01I132N4S	B01IJ5A2UA	lighting	pc	7.439228697078989e-05
B074P8RR96	B01411QSDG	hpc	kitchen	0.00126297361191026
B000NDEYLA	B07BNZ7BLG	shoes	sports	2.4930391076001975e-08
B015AZAULI	B01994C4EW	beauty	hpc	3.1162988845002466e-08
B00ZFQC0KC	B01BLE1CA0	electronics	videogames	7.439228697078989e-05
B00W6LMVEO	B07J4LRV4S	jewelry	kitchen	0.00022313946532575568
B01ERDFJV0	B01ITXHYEY	hpc	industrial	7.439228697078989e-05
B01IF9XWXO	B07H2N46KR	sports	apparel	0.000669081835697741
B01EN94N42	B005GTBYIW	sports	baby	4.986078215200395e-08
B00ERK3PVA	B00LUB6MZU	toys	garden	7.439228697078989e-05
B07ND8WBTS	B07PMX7SM3	toys	grocery	7.439228697078989e-05
B07JZ9KZJ5	B07P3Z9N9H	lighting	hpc	0.0005947892702912551
B07P3Z9N9H	B07H884WQT	hpc	pc	7.439228697078989e-05
B07D9D22X4	B07L1V18B8	office	toys	7.439228697078989e-05
B01ARRTHUE	B0716Y7FD8	office	kitchen	0.0011145754590303582
B00U1M1RX6	B01N7RWDD3	garden	kitchen	7.43922869707899e-05
B07C7BWDWM	B07FSGF4FF	pc	luggage	0.00044616674389166936
B077DN5Y5H	8899784221	music	books	3.739558661400296e-08
B073TZ5BBG	B00DW7B96W	tools	industrial	7.439228697078989e-05
B07G7MBP49	B07PYQTBGN	sports	luggage	7.439228697078989e-05
B07G7MBP49	B07MZPDCL9	sports	electronics	0.00037183678289856944
B00JDNPU4Q	B01IPOQOJ8	beauty	hpc	0.00014877210874604177
B07BPHSS18	B0758WX11V	jewelry	toys	7.439228697078989e-05
B078VZSM7B	B079GK3GM6	lighting	kitchen	1.869779330700148e-08
B07GSPK5R3	B07CZXJB1D	kitchen	luggage	7.439228697078989e-05
B00S112HI8	B01EFDROV0	electronics	lighting	0.00014877210874604183
2608363032	8854174602	english-books	books	3.1162988845002466e-08
2608363032	8884040795	english-books	books	3.1162988845002466e-08
B077S9H1MV	B07DDD3QJ5	lighting	kitchen	6.232597769000494e-09
B01G8ZP3BG	B017WBNHCW	beauty	hpc	0.00022313946532575568
B0161VMY0U	B000EGWOEU	electronics	office	7.479117322800592e-08
B06X989CSK	B076Q4VNJ9	beauty	luggage	2.5553650852902026e-07
B06X989CSK	B07D75X4XN	beauty	luggage	7.292139389730578e-07
B06X989CSK	B077BC786X	beauty	luggage	2.5553650852902026e-07
B077TDH28K	B07M9JTJXZ	electronics	luggage	7.439228697078989e-05
B07D334M34	B07DFNMQJB	luggage	kitchen	0.00014877210874604177
B00CM83SC0	B071JTPYMX	pc	electronics	7.439228697078989e-05
B07HGMGCVN	B00BL0EDV0	hpc	beauty	7.439228697078989e-05
B01BUZ0HXS	B0796X7L5W	tools	shoes	7.439228697078989e-05
B01BUZ0HXS	B07547FY66	tools	shoes	0.00014877210874604177
B07DDFBQKN	B0058GZPVU	watch	office	7.43922869707899e-05
B079ZB7116	B07CGPSXB9	hpc	tools	1.3711715091801085e-07
B076VLWC88	B00XEATTUK	luggage	electronics	7.439228697078989e-05
B078M38NRV	B07BRS7SL7	garden	lighting	7.439228697078989e-05
B079CFR7SV	B004TM31QK	electronics	musical-instruments	7.439228697078989e-05
B079CFR7SV	B07H2J6J7Y	electronics	musical-instruments	7.439228697078989e-05
B00FF5T3RG	B01FU3PSJY	beauty	baby	0.0011145754590303582
B00FF5T3RG	B0762STQKY	beauty	jewelry	0.0010403576847971003
B07PPYHS91	B00Z9UY65G	sports	electronics	7.439228697078988e-05
B07JYX351G	B07JCJYFBS	lighting	beauty	0.000669081835697741
8823517575	B0798CDGR9	books	dvd	6.232597769000493e-08
B07C3SL5MY	B07MZ2Y3GF	shoes	apparel	6.232597769000494e-09
B01FUVGKKC	B0728L7G4M	tools	beauty	7.439228697078989e-05
014038572X	8817095427	english-books	books	0.000669081835697741
014038572X	8807880733	english-books	books	0.0005947892702912551
B075SY3HC6	B07D29K7V2	kitchen	appliances	8.725636876600691e-08
B07F6SJTZY	B07MD42NMM	automotive	hpc	7.439228697078989e-05
B01MUHIN3I	B07DKRKCN1	hpc	watch	0.000669081835697741
B01ERRFR3Q	B06Y3KRH5Z	grocery	hpc	3.8642106167803063e-07
B00MDL9DTS	B078WYZSCS	shoes	sports	6.232597769000494e-09
B07BXNKJ5P	B06Y5L1X97	electronics	lighting	7.439228697078989e-05
B07GTJ1P9X	B07FT77ZBM	electronics	lighting	7.439228697078989e-05
B01M0RN24H	B079P64TRH	industrial	hpc	3.1162988845002466e-08
B0014ZG676	B00O4V40KM	musical-instruments	books	1.4958234645601184e-07
B0014ZG676	B010TWMND0	musical-instruments	toys	6.232597769000493e-08
B0157QJH0A	B00UYI96TE	kitchen	tools	7.439228697078989e-05
B073XBTTVJ	B07DN7NR56	electronics	kitchen	5.6093379921004444e-08
B073XBTTVJ	B07JQ94859	electronics	garden	1.3088455314901037e-07
B073XBTTVJ	B07DC7BJC5	electronics	garden	1.5581494422501235e-07
1787011216	8859226309	english-books	books	2.4930391076001975e-08
B00TKG7S3W	B07HXSZQBL	appliances	electronics	7.439228697078989e-05
B004XYLH5Q	B079WX37QY	hpc	sports	7.439228697078989e-05
B01LXLFF6H	B07NDHH8KQ	office	shoes	0.00029749435670993154
B073HBNC2D	1790170575	beauty	english-books	3.739558661400296e-08
B07CMN4PB2	B01FFHS1GW	luggage	apparel	7.439228697078989e-05
B07DG2NWX3	B07G577BMD	jewelry	kitchen	3.739558661400296e-08
B07DG2NWX3	B077XB9RGT	jewelry	kitchen	3.739558661400296e-08
B073W88NN8	B07DR94RJ2	office	lighting	3.1162988845002466e-08
B07DR94RJ2	B07CBQTL3Q	lighting	electronics	3.1162988845002466e-08
B0798G2H1Z	886363484X	garden	books	0.00044616674389166936
B06VXW4KXM	B01M1OMV7V	appliances	kitchen	7.439228697078989e-05
B07FPGCVP8	B07FT59SK6	tools	electronics	7.439228697078989e-05
B01LYE3Q0X	B008OHZOO8	pet-supplies	kitchen	0.0017819744933304691
B01D44TVC6	B073V15JF7	kitchen	lighting	0.00037183678289856944
B0766175L7	B078TNRFKS	tools	pc	7.439228697078989e-05
B0766175L7	B01M6ZQU6T	tools	electronics	7.439228697078989e-05
B07D2BVMZS	B0143RT8OY	electronics	pc	0.00022313946532575568
B078BMQ8Q5	B07HL61MSX	tools	lighting	7.439228697078989e-05
B07FFT5PYC	B07H9X5W7X	watch	jewelry	7.439228697078989e-05
B07H9X5W7X	B07HHX73Y7	jewelry	kitchen	7.439228697078989e-05
B001GU6FYI	B00PLJZRTY	industrial	tools	7.439228697078989e-05
B0732T4GMM	B07DW8SYG4	electronics	videogames	7.439228697078989e-05
B079H17YYN	B07PGVY85Z	pet-supplies	kitchen	7.439228697078989e-05
B00009KO5Z	B00MO1XS5M	books	musical-instruments	7.439228697078992e-05
B00MO1XS5M	B00AZA777Y	musical-instruments	toys	7.439228697078992e-05
B079BSMF1K	B079RLC1TY	kitchen	hpc	1.2465195538000987e-08
B079BSMF1K	B07CNQBL1R	kitchen	beauty	1.2465195538000987e-08
B073QYPYGN	B07JY9YGY9	luggage	sports	0.00014877210874604177
B06Y67SRHJ	B003BU4LT2	garden	tools	7.439228697078989e-05
B01E5IS66M	B07GSHVZ1R	kitchen	tools	7.43922869707899e-05
B07GGZMJPT	B01LZ46L0Y	kitchen	electronics	0.00014877210874604177
B01826JTRI	B07PBG24KJ	tools	sports	0.00044616674389166936
B00ZI1UWX6	B01C7IZZS4	apparel	sports	2.4930391076001975e-08
B00ZI1UWX6	B01HM97D3I	apparel	sports	2.4930391076001975e-08
B00ZI1UWX6	B07L4HMDVF	apparel	sports	3.739558661400296e-08
B07MNM8HXQ	B07DG4BT6K	hpc	luggage	0.0001487721087460418
B00L38CZTM	B00E1AL176	tools	electronics	7.439228697078988e-05
B07BN9N1HC	B07D6WMNH3	kitchen	office	1.4334974868701136e-07
B00R6CI61A	B01IV0YZY2	baby	toys	1.2465195538000987e-08
B00R6CI61A	B01M262W7U	baby	toys	1.2465195538000987e-08
B0797VKDFN	B07DKJFWC5	appliances	apparel	7.439228697078989e-05
B07CBBHYN9	B076DNLS3G	kitchen	hpc	7.439228697078989e-05
B007X9RJWS	B07JDFK8HH	office	baby	0.00014877210874604177
B07JDFK8HH	B00064H44K	baby	beauty	7.439228697078989e-05
B01IN2UHTU	B01KE61VCU	office	pc	7.439228697078989e-05
B0054Y6LYG	B00FIYE0AY	toys	office	3.739558661400296e-08
B07CTL7NWJ	B07PCJN2MM	pet-supplies	kitchen	0.00014877210874604177
B07CTL7NWJ	B07PK8WDWC	pet-supplies	kitchen	0.00014877210874604177
B01LCPYMRS	B01MQKGTWF	beauty	hpc	7.439228697078989e-05
B01MQKGTWF	B076VH2M31	hpc	beauty	7.439228697078989e-05
B075GKZ95K	B07L787DPZ	baby	luggage	0.000669081835697741
B07L787DPZ	B07H18HZ2N	luggage	sports	0.0007433619359086889
B077HZ9M9N	B013ERLQDK	hpc	tools	1.4958234645601185e-06
B078MRDNQ1	B07KB5531Z	kitchen	appliances	0.0007433619359086889
B01MYEYHE2	B01N38F7K5	garden	kitchen	7.439228697078989e-05
8858012534	B07PSBW5S1	books	jewelry	5.6093379921004444e-08
B01D0BREKE	B000IAZBSI	kitchen	industrial	0.0005204842396892312
B00V8IID6G	B07BRNWCDL	apparel	sports	8.725636876600691e-08
0735332630	B078HDPF6H	english-books	kitchen	7.439228697078989e-05
B07HN7G977	B004APAE9S	lighting	kitchen	0.00022313946532575568
B003JJX2IG	B07FL68QY6	baby	kitchen	0.00037183678289856944
B00PVJJOSY	B016D2VYTE	tools	industrial	3.1162988845002466e-08
B00M0EDW3Q	B07MGG7GNB	hpc	kitchen	7.439228697078989e-05
B00IZHO18M	B00UTBFWNU	office	kitchen	1.2465195538000987e-08
B00UTBFWNU	B00ABJO1AA	kitchen	office	1.2465195538000987e-08
B00WSRCCI6	B07C5RPCPH	hpc	kitchen	0.00029749435670993154
B07FJYB1MP	B07NDHH8KQ	apparel	shoes	0.00022313946532575568
B075YCPFFP	B077VR7Q62	sports	luggage	1.2465195538000987e-08
B077VR7Q62	B07FZKMQ8L	luggage	sports	1.2465195538000987e-08
B0088957EE	B07DGWF612	office	luggage	0.00022313946532575568
B00ANIFOOG	B01JJ1VDQK	tools	pc	7.439228697078989e-05
B07MWFCVC1	B07NNB9BNM	toys	grocery	7.439228697078989e-05
B07MWFCVC1	B06XC32KK1	toys	kitchen	7.439228697078989e-05
B00WSX29XI	B01H8OZI4I	electronics	office	8.102377099700641e-08
B07JMX1Z17	B0060TKKMI	sports	hpc	1.869779330700148e-08
B07F2DM331	B011BR1O78	tools	industrial	7.439228697078989e-05
B07MM8KWQR	B07743NR6B	luggage	kitchen	7.439228697078989e-05
B07GQX4F12	B07H4KSNG3	sports	kitchen	0.0009661274453683045
B018LU8JNK	B019Q0WTGC	jewelry	kitchen	8.725636876600691e-08
B018LU8JNK	B078XB2W7F	jewelry	apparel	1.1218675984200889e-07
B019Q0WTGC	B015R45NXM	kitchen	apparel	4.986078215200395e-08
B00ABWEJ3G	B0798H2685	kitchen	handmade	1.869779330700148e-08
B07GYLLLT8	B00K59TGUQ	lighting	kitchen	0.00014877210874604177
B00FRCO6NI	B0756WFXQC	lighting	tools	0.00022313946532575568
B00FRCO6NI	B073ZHMP25	lighting	kitchen	7.439228697078989e-05
B0756WFXQC	B00VWF3KHM	tools	lighting	0.00014877210874604177
B0757HWG1Z	B07N39373G	electronics	luggage	0.0011145754590303582
B075T9PW58	B01B4POC3A	luggage	hpc	7.439228697078989e-05
B07BZZS3N1	B00LNB0K1E	luggage	kitchen	0.0015596203353236075
B00CGBKV0K	B07HR692MZ	electronics	kitchen	7.439228697078989e-05
B00B81B446	B00O118PYM	tools	hpc	7.439228697078989e-05
B00WMAQOHE	B07HT1THK7	electronics	lighting	2.4930391076001975e-08
B06XR3CGMD	B07DLRFVM7	apparel	luggage	2.6176910629802074e-07
B00VUS6GS6	B07MZ1B4MV	tools	lighting	6.232597769000494e-09
B007DC216Y	B07D3C8J82	appliances	kitchen	7.439228697078989e-05
8872240506	B01J21HLOA	books	baby	1.869779330700148e-08
B00284KP0Q	B005BOMJW2	sports	baby	4.986078215200395e-08
B01N8PGY9W	B00S9DS9S0	pet-supplies	hpc	1.869779330700148e-07
B000O3RJFC	B0781LHJFX	industrial	tools	0.00014877210874604177
B00FBESP20	B00GN55ONO	tools	kitchen	7.439228697078989e-05
B004T2LIBA	B076JCN7S6	appliances	kitchen	7.43922869707899e-05
B004T2LIBA	B0716Y7FD8	appliances	kitchen	0.00037183678289856944
B00JA8SUUA	B0785LJNWJ	industrial	luggage	1.2465195538000987e-08
B0785LJNWJ	B073DVF64M	luggage	kitchen	1.2465195538000987e-08
B00ARBQ8I0	B07D5B299Q	hpc	baby	7.439228697078989e-05
B078WQJXNF	B07M6V4MH6	pc	electronics	7.439228697078989e-05
B01C5ZJ7YW	B00MOLYU9K	videogames	automotive	7.439228697078989e-05
B006C65ZCO	B00XLO6XOE	tools	appliances	6.232597769000494e-09
B06WRV8KP9	B00ZSBOURA	appliances	hpc	7.439228697078989e-05
B01EAHB7JG	B01N2AMWB3	electronics	tools	7.439228697078989e-05
B07H8BNRVY	B07H4KSNG3	sports	kitchen	0.0008176295709240987
B07D2BHWZG	B07H7L1N5W	toys	baby	7.439228697078988e-05
B003O69FMG	B07GB8JL52	kitchen	appliances	1.869779330700148e-08
B0079I7ARM	B00OHUET24	electronics	tools	1.869779330700148e-08
B00OHUET24	B0113LECZS	tools	electronics	1.869779330700148e-08
B07D29K7V2	B0713SF12R	appliances	kitchen	4.986078215200395e-08
B07L36WNMN	B07FSL5NGG	sports	luggage	7.439228697078989e-05
B00IF982AI	B072FT21LX	tools	jewelry	7.439228697078989e-05
B0734ZM8P8	B079DLDBQS	kitchen	baby	1.869779330700148e-08
B079DLDBQS	B071ZZ1ZTR	baby	kitchen	1.869779330700148e-08
B079DLDBQS	B071G813QM	baby	kitchen	1.869779330700148e-08
B016Q7WMII	B07J37PXWS	kitchen	lighting	7.439228697078989e-05
8868603985	B00D1RLV5C	books	industrial	0.0005204842396892312
B074XGL2J8	B07LGH5STJ	kitchen	toys	7.439228697078989e-05
B00R1Q5ZJ2	B016F32OJK	industrial	sports	3.739558661400296e-08
B076VVWZ8R	B077Z91NN3	jewelry	kitchen	0.00014877210874604177
B00CSKHZCQ	B00X9GK6QK	electronics	pc	7.439228697078989e-05
B0785L7FYM	B072J2ZH23	apparel	jewelry	7.439228697078989e-05
B06ZYSG6B9	B07DCQQYNZ	grocery	kitchen	0.0008918847407439706
B000P3BTLQ	B07C27YCH5	tools	industrial	4.4874703936803555e-07
B07284FJ6G	B07KYHB4V2	shoes	luggage	6.232597769000494e-09
B00ZR40F0E	B01BU4PSH4	videogames	kitchen	2.4930391076001975e-08
B00JE5EI7S	B06X9GLVYJ	industrial	hpc	7.479117322800592e-08
B00JE5EI7S	B01MQJHEPU	industrial	hpc	7.479117322800592e-08
B008R66YMM	B00B6VIIL0	appliances	automotive	7.439228697078989e-05
B008R66YMM	B07CSZJJ6R	appliances	electronics	7.439228697078989e-05
B00AF76WUA	B00JAL3FIO	tools	industrial	7.439228697078989e-05
B076X8LM4D	B07FNKBG4G	industrial	hpc	7.439228697078989e-05
B00QHC02EY	B072MN9D5P	pet-supplies	automotive	7.439228697078989e-05
B07BFTP69P	B07K7HX3NG	hpc	sports	0.0020782721912687525
B00BZM0Y0I	B000KJMIOW	garden	office	6.855857545900543e-08
B00BZM0Y0I	B00M1KNUAY	garden	tools	6.855857545900543e-08
B0711LKKGD	B07J65ZHW6	pc	appliances	7.439228697078989e-05
B0711LKKGD	B07H8DBNYP	pc	luggage	7.439228697078989e-05
B0711LKKGD	B07NW2SY5J	pc	apparel	0.0005204842396892312
B0711LKKGD	B07MKKM88T	pc	videogames	7.439228697078989e-05
B0711LKKGD	B01FNV6SFQ	pc	videogames	7.439228697078989e-05
B00N8HUBZ6	B07C7VFHL9	kitchen	appliances	7.439228697078989e-05
B07D2CKQJV	B07HJ2QN9S	kitchen	tools	7.439228697078989e-05
B076VVB4DK	B00O34C3NG	luxury-beauty	hpc	6.855857545900543e-08
B076MT1J17	B0797VH3MJ	kitchen	beauty	7.439228697078989e-05
B07H34CSSS	B00ANRPY38	sports	shoes	7.439228697078989e-05
B07HF14CL9	B07G28QZQB	garden	luggage	7.439228697078989e-05
B075MDJ87H	B077D6QLPZ	luggage	sports	7.439228697078989e-05
B00MOAZIOW	B07CWSLX5T	electronics	lighting	0.0020042164645774885
B00TIKSKM8	B07DDNW541	hpc	sports	7.439228697078989e-05
B00KBI0NBC	B016I9E5KC	tools	garden	7.439228697078989e-05
B01N7F9U9T	B076J4DLR7	apparel	luggage	7.439228697078988e-05
B071CDLMGG	B00O29J6SM	tools	pc	1.869779330700148e-08
B073K14CVB	B07FKPCW4Q	pc	electronics	7.439228697078989e-05
B073K14CVB	B07FKPD83L	pc	electronics	7.439228697078989e-05
B07CQBNNK8	B07GQLJLNN	kitchen	luggage	1.2465195538000987e-08
B01N6Y1ULE	B0752RNB24	grocery	hpc	7.439228697078989e-05
B00S6GK6KE	B06XFHQGB9	electronics	pc	0.00029749435670993154
B06Y1MQTMF	B06Y33MZDN	industrial	tools	3.365602795260267e-07
B06XB6FRPR	B01M715BCV	videogames	electronics	7.439228697078989e-05
B078NS3W78	B07B3ZKDR7	sports	electronics	7.439228697078989e-05
B00721UPRI	B07FZ6RLSS	apparel	hpc	7.439228697078989e-05
B00721UPRI	B013GH0AE4	apparel	hpc	0.00014877210874604177
B06Y22KJ3H	B00TYL9OGW	kitchen	baby	7.439228697078989e-05
B07KYHF29L	B078KHJYV2	jewelry	lighting	0.00022313946532575568
B07L8B72GJ	B07M5DYZHM	hpc	beauty	7.439228697078989e-05
B073R89K5D	B074DBZ91Z	musical-instruments	shoes	7.439228697078989e-05
B07KZGG5KR	B01NBFTAHE	tools	electronics	7.439228697078989e-05
B07D33GR57	B00TE2JDW6	videogames	automotive	7.439228697078989e-05
B0757Q314Q	B07GGHYX36	office	jewelry	7.439228697078989e-05
B071XY9DGC	B07H9J1YXN	electronics	pc	0.00014877210874604177
B00BIFNTMC	B074W4WPRG	pc	electronics	7.439228697078989e-05
B07CZDL1RJ	B01HZXVZXA	sports	hpc	4.986078215200395e-08
B07571H9CN	B017U9KOL8	kitchen	tools	0.00044616674389166936
B0045KBNQQ	B01MSJFVUF	NoStoreName	kitchen	7.439228697078992e-05
B0045KBNQQ	B01MRHKMDS	NoStoreName	kitchen	7.439228697078992e-05
B0186FESVC	B073P1MMC1	amazon-ereaders	pc	7.439228697078989e-05
B07C2T6GX4	B0796N28JQ	sports	lighting	1.2465195538000987e-08
B01KM63Y9K	B07H6GP4FC	jewelry	watch	1.1218675984200889e-07
B01KM63Y9K	B073DY95CT	jewelry	apparel	1.4958234645601184e-07
B000EGWOEU	B00LI4AY3U	office	electronics	4.3628184383003455e-08
B000EGWOEU	B01B7Z0KAG	office	tools	4.3628184383003455e-08
B000EGWOEU	B000EGSGVA	office	hpc	9.34889665350074e-08
B00GTVDBUK	B00RVDOQXG	tools	pc	0.0008918847407439706
B07FSKH1VY	B07BWD6KML	kitchen	sports	7.439228697078988e-05
B07FC37H9N	B06Y3Y289Q	kitchen	jewelry	7.439228697078989e-05
B00J2R2JZG	B071Y7NP5F	kitchen	luggage	2.0567572637701628e-07
B071Y7NP5F	B07F2QBNKM	luggage	watch	2.991646929120237e-07
B071Y7NP5F	B078G6K8KL	luggage	kitchen	8.102377099700641e-08
B00LFBEOUA	B01KT8D7KW	pc	electronics	4.986078215200395e-07
B00LFBEOUA	B01IR37TXM	pc	electronics	1.2465195538000986e-07
B0796Q6CF7	B07KB5531Z	office	appliances	0.0005947892702912551
B07PHFG9C2	0062651234	videogames	english-books	0.00022313946532575568
B071WN5RDV	B0757MJLYF	musical-instruments	electronics	0.0019301482726906869
B071WN5RDV	B00ZKM3S4S	musical-instruments	electronics	0.0020042164645774885
B07FKXZXW2	B07H4KSNG3	sports	kitchen	7.439228697078989e-05
B07D6B8RJY	B009D4WAF2	beauty	luxury-beauty	7.439228697078989e-05
B07D6B8RJY	B078W9FJWH	beauty	luxury-beauty	7.439228697078989e-05
B01NBNBZH5	B00C2S95YA	tools	hpc	0.00037183678289856944
B00O4V41RY	B07J5SDL9Z	books	musical-instruments	1.1218675984200889e-07
8804688483	B06XGV4377	books	hpc	2.4930391076001975e-08
B00NTCHCU2	B01MRWYYKR	electronics	luggage	0.00014877210874604177
B072TLLXJ5	B001COC32Q	hpc	kitchen	7.439228697078989e-05
B074QLYFHL	B07GGSVXNB	kitchen	garden	7.439228697078989e-05
B07JZ33LPD	B07KFK6CYS	toys	jewelry	7.439228697078989e-05
B07KFK6CYS	B07BS54CPN	jewelry	toys	7.439228697078989e-05
B00UDJ4GN0	B079GRYLG4	appliances	kitchen	7.439228697078989e-05
B009C6T7A2	B07CLDN48W	shoes	apparel	1.869779330700148e-08
B009C6T7A2	B01JFNHV9U	shoes	baby	1.869779330700148e-08
B07DNNV5TN	B07BYN2WZH	luggage	apple-devices	0.0005947892702912551
B00MU26OKG	B01M04WFRZ	toys	garden	3.1162988845002466e-08
B00G3C19IG	B07F84MRMV	luxury-beauty	beauty	2.4930391076001975e-08
B07DJ6PNFT	B077G4ZZLH	pet-supplies	sports	0.00014877210874604177
B073W7276H	B01GTL8P8M	toys	lighting	0.00022313946532575568
B00CWXK7A6	B0089QSATA	electronics	office	7.439228697078988e-05
B00VYAWIRS	B00X267UN4	office	appliances	7.439228697078989e-05
B01MQGCGMX	B00LSEXNOC	toys	kitchen	8.102377099700641e-08
B00N64BKII	B07BS3TMC8	sports	baby	1.869779330700148e-08
B00N64BKII	B07KQ7QFSW	sports	electronics	1.869779330700148e-08
0062466593	8865274859	english-books	books	6.232597769000493e-08
B01A3ZTA7K	B002DP1FTU	musical-instruments	electronics	0.002226346249064666
B005LG7R72	B0716Y7FD8	appliances	kitchen	0.0006690818356977411
B07HQTXPW7	B07D3R19FB	beauty	hpc	4.986078215200395e-08
B07HQTXPW7	B07MNFY4RM	beauty	hpc	3.1162988845002466e-08
B07FC9GKRQ	B07KDCS619	baby	handmade	7.439228697078989e-05
B07DFH9ZR3	B07CK3HK9C	hpc	sports	1.869779330700148e-08
B07DFH9ZR3	B07J33P3W7	hpc	sports	1.869779330700148e-08
B0747JBC1X	B07FH8679Z	musical-instruments	lighting	7.439228697078989e-05
B07CWSLX5T	B0799K5XYF	lighting	beauty	7.439228697078989e-05
B07CWSLX5T	B07GTL6Q1D	lighting	beauty	7.439228697078989e-05
B01IHMOZXA	B01N9Q9BRQ	tools	kitchen	7.439228697078989e-05
B01IHMOZXA	B07K3145GX	tools	kitchen	7.439228697078989e-05
B0039C0MG8	B07FY9DMBY	hpc	tools	7.439228697078989e-05
B0039C0MG8	B00GQGUSK4	hpc	tools	0.001856067615608347
B0039C0MG8	B00F37K69K	hpc	industrial	0.0020042164645774885
B079TSW1TT	B000B8J4E4	luggage	kitchen	2.4930391076001975e-08
8886809247	B071KXJLL6	books	toys	3.739558661400296e-08
8886809247	B00GJLG7W4	books	sports	3.739558661400296e-08
B073WXMDHH	B010DGNZ16	kitchen	toys	0.0005204842396892312
B0007XC2RO	B00GH7DJQC	toys	kitchen	9.97215643040079e-08
B0007XC2RO	B00GF07YDU	toys	garden	9.97215643040079e-08
B00SWGJTAG	B076JHN673	beauty	apparel	2.4930391076001975e-08
B01GTL8P8M	B075M1JB5Z	lighting	toys	7.439228697078989e-05
B00RZKP3LY	B072KHX2MV	beauty	kitchen	7.439228697078989e-05
B010TBTDT8	B00VKMS45U	industrial	hpc	7.439228697078989e-05
B073XM1TTL	B07KPTYH5S	kitchen	garden	7.439228697078989e-05
B001TL67BK	B01B4SU91G	kitchen	luggage	0.00044616674389166936
8891903140	B01GNTLASC	books	apparel	3.1162988845002466e-08
B01GNTLASC	B073H1FSWQ	apparel	toys	3.1162988845002466e-08
B00SKI1FJY	B077TTWKF8	pc	electronics	6.232597769000494e-09
B00F54O3MW	B07DG4BT6K	kitchen	luggage	7.43922869707899e-05
B01E1CO9TK	B07655PL5J	tools	garden	8.725636876600691e-08
B01N3ASPNV	B0746TJMF4	electronics	videogames	7.439228697078989e-05
B07HB1NV99	B07B4MN18G	apparel	sports	8.725636876600691e-08
8871412559	0521682010	books	english-books	5.6093379921004444e-08
B001JK7ATY	B075KDSTCS	office	electronics	3.739558661400296e-08
B001JK7ATY	B000OZLC0I	office	toys	6.232597769000493e-08
B07C45L9W1	B07F8VK79C	jewelry	electronics	7.439228697078989e-05
B004MF39YS	B0721MKXQ2	musical-instruments	electronics	7.439228697078989e-05
B074WPFMX2	B07DNMNW2X	kitchen	apparel	7.439228697078989e-05
B0725L1YX4	B07LC6YVLF	beauty	kitchen	2.4930391076001975e-08
B075NC94KQ	B073NGV1LS	shoes	kitchen	3.739558661400296e-08
B01C2JTIKY	B00DSB3POG	kitchen	garden	0.00022313946532575568
B01MY657Y1	B078RLN6FJ	jewelry	kitchen	1.869779330700148e-08
B07PTT8KK2	B07GB7CCNZ	luggage	toys	7.439228697078989e-05
B07H7BX2KS	B00DQSMTKW	tools	kitchen	1.869779330700148e-08
B075XPZND4	B01MA3TETH	dvd	toys	7.439228697078989e-05
B073PLWQRD	B0742HSJSX	pet-supplies	automotive	7.439228697078989e-05
B01M1EEPOB	B07N189SPY	apple-devices	electronics	0.0048831530956431205
B01MAUHFRI	B0084YGSYG	appliances	kitchen	7.439228697078989e-05
B01L6NXL64	B07F6YB1WN	tools	shoes	1.2465195538000986e-07
B00K7Z83YI	B07FNLJK5T	garden	kitchen	7.439228697078989e-05
B07FNLJK5T	B01EAV8FT2	kitchen	garden	0.00014877210874604177
B000A8BKRE	B01JZHIJCY	tools	kitchen	6.232597769000494e-09
B01M09NGIV	B01N7W2UX7	electronics	luggage	7.439228697078989e-05
B00EO5HHUI	B00OVJDCQ0	electronics	pc	3.1162988845002466e-08
B0787QZ5GX	B07DJ48K71	apparel	luggage	7.439228697078989e-05
B0787QZ5GX	B07BMT3GGN	apparel	baby	0.00029749435670993154
B078MBK2KH	B00WMOSC8Y	sports	tools	2.1814092191501727e-07
B07L8X77QW	B07B7G5XT3	apparel	beauty	7.439228697078989e-05
B01L76TI6W	B07B2VJVJD	sports	luggage	7.439228697078989e-05
B01L76TI6W	B07BJN681X	sports	luggage	7.439228697078989e-05
B00MDK1PHW	B06WGNTKVW	tools	appliances	0.00014877210874604177
B00MDK1PHW	B06WGNPNRN	tools	appliances	7.439228697078989e-05
B07B69D455	B07FYCTM41	luggage	apparel	5.6093379921004444e-08
