_id,degree,betweenness,closeness_cent,eigen_cent
1401216676,0.0003907776475185619,1.1531593311895291e-07,0.00039698046732044385,7.9430919467885e-30
B07HL97JRM,0.00011165075643387484,0.0003129351833602255,0.04374747852347868,8.86192054519031e-10
B07P654NZM,0.00016747613465081226,0.00043923115104626496,0.04609319870324922,6.2585367377513605e-09
B07KKVLBVF,0.00016747613465081226,0.00018872040641397666,0.04166667719534236,0.00812745383301425
B07LFYGZ44,0.0005024284039524368,0.001092929784682203,0.04404108413606005,0.054070674562957395
B00LPHUTOO,0.00022330151286774968,0.0009888062367411912,0.04539652701271682,1.4092283726298614e-07
B003LNT4SM,0.00022330151286774968,0.00029832083106778916,0.04211657078201741,2.037352532731904e-09
B00VYAWLZW,0.0005024284039524368,0.0046740756043458205,0.044648298423351926,8.986392268171405e-09
B00GXF23MO,5.582537821693742e-05,0.0,0.039424667722739976,3.30694471631374e-08
B01M642IX6,0.0006140791603863116,0.0006134307992930651,0.04190376893070047,2.472893384631624e-07
B06Y3WG3NS,0.0002791268910846871,0.0004608246729562281,0.04741890203038873,1.2587439829226002e-08
B07DG51XBS,0.00016747613465081226,6.626863402732477e-05,0.04431173095977931,8.178923878278722e-09
B01EYJY7HY,0.0003349522693016245,0.0015599212214735703,0.03539456328540508,6.619041031300785e-12
B07C3HYG8K,0.00016747613465081226,0.0010552417673962598,0.0336136906430284,1.0059646291162427e-12
B01LZ2X6P5,0.00016747613465081226,0.00018592045065616262,0.04694836867080829,4.99555054808396e-08
B073P3FRL8,0.00011165075643387484,2.077764560701854e-09,0.04385893460892003,1.357694055510031e-08
B07C1X5P6P,0.00022330151286774968,0.003843397583521265,0.04609319870324922,6.521067191113702e-06
B0007DAZKU,0.00016747613465081226,0.0,0.00016747613465081226,6.528532596181612e-36
B00C061HZY,0.00016747613465081226,0.0,0.00016747613465081226,6.528532596181612e-36
386521584X,0.00022330151286774968,2.2855410167720395e-08,0.0002326057425705726,1.998764434910809e-37
B00F378DR2,0.00022330151286774968,0.000306328051326456,0.044434771651034134,5.241203133983757e-07
B00SVDYWGQ,0.00022330151286774968,0.0009098203709418392,0.04433915173824083,2.3861948995689635e-07
B018LTCH9I,0.00022330151286774968,0.0002975213407405806,0.039003763108826105,3.605665997946458e-11
B07G2JHT62,0.00011165075643387484,0.00037184713460600735,0.041426858051654816,2.6597149462409015e-10
B07CVGSYHB,0.00016747613465081226,0.00215312300355395,0.0322148674804643,8.423079151514017e-13
B01NCQXXN7,0.00016747613465081226,0.0,0.030192487854221756,3.5130414476887927e-15
B06WP4974S,0.00022330151286774968,6.2332936821055625e-09,0.030192602471516776,3.856699193697644e-15
B011B7YXJY,0.00011165075643387484,2.077764560701854e-09,0.0002009713615809747,1.0254831876847828e-31
B071JYSFH9,0.00044660302573549935,0.0002709630656563812,0.04258677281076351,6.820005191677096e-05
B07HJFNG1V,0.00011165075643387484,0.0008176522987501972,0.03396538837994085,2.66087388786546e-07
B07KHDZRLT,0.0005024284039524368,0.0012757144888008386,0.035786018902603633,2.0512858512214858e-06
B0074J1QHG,0.00011165075643387484,0.0,0.035577593024558145,3.35912949185291e-08
B0167A9ASO,0.00022330151286774968,5.829333280546735e-05,0.03758132279472168,7.074729963416895e-08
B01J41G4Z0,0.00016747613465081226,7.058311656225895e-05,0.04070950894233932,3.847018935637352e-09
B005EMSRDG,5.582537821693742e-05,0.0,0.00011165075643387484,1.6264813490660918e-44
B00KONUFIU,0.00016747613465081226,1.869988104631669e-08,0.00017864121029419975,3.7454216258548643e-44
B009QW4CNY,0.00011165075643387484,0.0,0.00014886767524516643,1.6055073471770052e-39
B00N0NQ5IU,0.00016747613465081226,3.1166468410527813e-09,0.00017864121029419975,2.041130250202217e-39
B01DF4KC7I,0.00011165075643387484,3.710368064273336e-05,0.032144428990792964,7.38651726423981e-12
B0010M6VXM,0.00016747613465081226,2.478980897372969e-05,0.03937372692056748,9.460392774143804e-11
B017LZBTPQ,0.00044660302573549935,0.005915039805375045,0.04888283698446822,2.049563343669366e-08
B004JMU9D8,0.0003349522693016245,0.0008713131858805951,0.04560084938563258,2.510190728716088e-08
B06W57YCDS,0.0002791268910846871,0.004934822468480404,0.04523515454861707,8.256474020350147e-09
B01LL6C2L6,0.0002791268910846871,0.0018563459180790127,0.039174553341478305,8.503620032001656e-11
B073P5YCQ4,0.00011165075643387484,0.0005569522704485505,0.03700396098787965,1.1707868530951728e-11
B071VJWXFT,0.0002791268910846871,0.00014871961967904103,0.035130659265290666,7.799837216979627e-07
B07MHQ5F5T,0.00016747613465081226,0.00014877625360449557,0.03512740088089495,6.139737231037271e-07
B06WD843ZM,0.00022330151286774968,0.004484282846454473,0.05148956296278736,1.3509664447307308e-07
B072N24YXM,0.00022330151286774968,0.0014375074542146145,0.0508450505555254,2.2263331981809271e-07
B00FS98LWM,0.00011165075643387484,0.0,0.03963805123896431,1.6338862060163317e-10
B075KNBQV5,0.00022330151286774968,0.0017820269808366362,0.042140001605665854,1.0016594302333375e-09
B078XDNLW1,0.00022330151286774968,3.552307222958266e-05,0.023995146695328942,7.0124844052987515e-12
B01LXOJZJ9,0.0002791268910846871,6.838906140122786e-05,0.03357977168173371,2.9609180587415887e-06
B07KS7WNXX,0.00016747613465081226,2.7265956753895423e-05,0.033379647973705975,7.343404371376952e-06
B07N244R1G,0.00016747613465081226,0.0,0.03125659883376085,1.9556277037174132e-07
B003TGG2EA,0.00011165075643387484,0.0,0.03595849256060398,1.7770365846783826e-12
B00RTFZNEW,0.00022330151286774968,7.437877686172462e-05,0.03800913434320495,6.3898585876355595e-12
B07CW4J892,0.00044660302573549935,0.00420499771955728,0.049515853015445886,1.2823502992936117e-06
B07G2KX946,5.582537821693742e-05,0.0,0.04609106175377962,1.7131851811351046e-07
0008183384,0.00022330151286774968,5.440577036656466e-05,0.033575802391312574,3.4999900624279356e-11
B07LFJHHW1,0.00022330151286774968,0.0003609763800291192,0.03535522812583383,1.9265111012569765e-10
B0013ZCBXK,0.00011165075643387484,0.0,0.00019660241893791006,2.5008907873410933e-34
B0039QV72W,0.0002791268910846871,1.3713246100632238e-07,0.0002826159772232457,4.631314411149775e-34
B00U2Q9WCO,5.582537821693742e-05,0.0,0.025844501956362065,3.6391573214047756e-11
B07JN7VMR5,0.00016747613465081226,7.439436009592989e-05,0.026887270727636126,2.267491232000919e-10
B01KJTPW22,0.00022330151286774968,1.4336575468842793e-07,0.00029482777870820073,1.7914552505730618e-34
B01NAKTEZK,0.00011165075643387484,0.0,0.00027748496819595363,1.5155209711117606e-34
0099590085,0.00022330151286774968,3.194563012079101e-06,0.0008292228099616149,7.772005072462588e-21
1784703931,0.00022330151286774968,1.0471933385937346e-06,0.000709310687932852,2.8488603252939364e-21
B0799FM4J9,0.0002791268910846871,1.8388216362211408e-07,0.0002791268910846871,6.848515574105657e-41
B07BMY7BPS,5.582537821693742e-05,0.0,0.00019250130419633593,2.68745790006182e-41
B00ZG1SUXC,0.00016747613465081226,0.0001767293051868475,0.043931370653153716,6.506814810293536e-05
B01M8MO87K,0.0003907776475185619,0.0011133378845825988,0.046188762213383604,6.344491117394181e-05
8858006607,0.00022330151286774968,8.726611154947787e-08,0.00026599150797481947,4.0873797576200696e-36
8858017390,0.00016747613465081226,9.349940523158344e-09,0.0002512142019762184,3.7194243311796674e-36
B01BVTKTWM,0.00016747613465081226,0.0004428536671976297,0.037478254495725734,1.6138789201598337e-11
B01MQKG2RW,0.0003349522693016245,0.0006824538800634877,0.0397085037572304,1.0235324306076809e-10
B003HIG6OQ,0.00016747613465081226,2.552158228996351e-05,0.03541347526792506,1.931959472438748e-12
B003SAD35I,0.0003349522693016245,0.00012160743322696719,0.03572477560345936,2.7847846319484747e-12
B01L76TBUA,0.00016747613465081226,9.349940523158344e-09,0.033919035069289276,5.267445814207892e-12
B01NCLMNNK,0.0005024284039524368,0.0003717993460211112,0.03573745711302657,2.5951556661135412e-11
B06ZY68NTP,0.00022330151286774968,0.0001726773195875574,0.04303124188049879,1.1851220658628926e-07
B0791CM7YT,0.00011165075643387484,0.0,0.040431573948823143,3.221917183217235e-08
0521656230,0.00011165075643387484,0.0,0.0001827012378008861,7.43108427771102e-36
0521783658,0.00011165075643387484,0.0,0.0001827012378008861,7.43108427771102e-36
B00IM593CQ,0.0002791268910846871,0.0005449632124298327,0.026890907054117483,2.947863788185192e-10
B01A5BXF3W,0.0002791268910846871,0.0010023769686928544,0.025852062561911502,1.1199794147760069e-10
B019Z1URE8,0.00011165075643387484,0.0002562502200358128,0.045144773593418716,2.7365266354114435e-08
B01CK99YGE,0.0003349522693016245,0.00011316989267498043,0.04283794304160243,2.184025512548996e-07
B07H6WNL7Y,0.00016747613465081226,2.6031421710507514e-08,0.04025354332171084,6.743265903728814e-08
B013UBRFXU,0.0003349522693016245,8.454217704714854e-05,0.04286564879485908,7.383027987552292e-06
B01K7JEIOC,0.0003349522693016245,5.656681140881914e-05,0.0428894581641678,5.45452819025152e-06
B0093PTP90,5.582537821693742e-05,0.0,5.582537821693742e-05,5.150104133588708e-66
B009EO7272,5.582537821693742e-05,0.0,5.582537821693742e-05,5.150104133588708e-66
B07P75V92S,0.00044660302573549935,0.0004604186196324299,0.04603796882914023,0.0008211074232947244
B07QC3TTHR,0.0003349522693016245,6.905667632946894e-05,0.044079650077020846,0.00038750833825457296
B01N1UCZDQ,0.00016747613465081226,3.1166468410527813e-09,0.00016747613465081226,6.556069685428378e-41
B074ZD2NHS,0.00011165075643387484,0.0,0.0001256071009881092,5.118824529125693e-41
B007RQPTN8,0.0003907776475185619,0.0038373729485041506,0.041266079721931116,8.427640143806251e-08
B01M3QN3J5,0.00022330151286774968,8.344589460196738e-07,0.038862159942571396,3.427978665251569e-08
0099477467,0.00022330151286774968,0.0002975213407405806,0.026617677244726218,1.1340677854663094e-14
0451524934,0.00044660302573549935,0.0009661667540200443,0.027723658207979493,6.724451335814432e-14
B01N4I3HMK,5.582537821693742e-05,0.0,0.03461704508795113,2.4806491480647224e-13
B079HZNGY3,0.0003349522693016245,0.0004078702495676199,0.036513841174228595,1.8538504377007747e-12
B00IKFV9KW,0.0002791268910846871,0.0004829974661676293,0.02812413043786979,4.310091975300158e-12
B079QK1VH6,0.00011165075643387484,0.0001855184032136668,0.029356875461104423,8.585181767587757e-12
B00LVPS0S2,0.0003349522693016245,0.001935386687352593,0.04546373768447649,1.0957419628348522e-05
B075F9TG4D,0.00016747613465081226,0.0038770219550392955,0.048088950486413456,5.797037567601256e-05
B00K2S5PUK,0.0002791268910846871,8.314479153877093e-05,0.04425871499350003,1.2413683292681093e-06
B01DVP2MQU,0.00011165075643387484,3.875335233354849e-06,0.04352744824347061,1.2118874795446136e-06
B00ZA6URIY,0.001339809077206498,0.016987167146232197,0.05210518437530758,5.248908801441738e-06
B077BCXTLT,0.00011165075643387484,0.0,0.048368831564893175,9.895236805583312e-07
B07D1CPZGC,0.00011165075643387484,7.439436009592989e-05,0.040362221290374214,2.0941780594949013e-10
B07L4XVLVQ,5.582537821693742e-05,0.0,0.038057149557128536,2.830165395935115e-11
B008BGYBNC,0.00011165075643387484,0.0,0.036000159977580395,4.159669027222072e-12
B01ID8O754,0.0003349522693016245,0.0006320248128970935,0.038055510677615756,2.699760007604841e-11
B07D84W5V1,5.582537821693742e-05,0.0,0.04026250951997322,1.5070992662504854e-07
B07DGMVZJJ,0.00022330151286774968,0.0002649954958682859,0.042851560559945205,1.169210153499752e-06
B07LC4D7BF,0.0005582537821693742,0.0018503745400282048,0.04027515049017318,0.00011042865551076167
B01M1XQNUC,0.00011165075643387484,2.1816527887369468e-07,0.0003250477667147485,7.512247175499982e-37
B00JHE8O8U,0.00016747613465081226,0.0002975026408595343,0.03481433724249048,5.161375107899866e-10
B076VYHK96,5.582537821693742e-05,0.0,0.042680243540528955,3.380645557145151e-09
B008ABU7WW,5.582537821693742e-05,0.0,0.0003751984722022073,5.77561775219339e-25
B00ZIDJ43I,0.00016747613465081226,2.9094102473177615e-06,0.03781234563128194,1.7689469692635343e-06
B07M6TL6BJ,0.00016747613465081226,6.425724798049374e-05,0.040788426806743674,0.0001839870264188279
B07MX34V9C,0.0003349522693016245,0.0014545658907091777,0.04093959614478277,0.00034965689667759714
B073D48KDK,0.0003907776475185619,0.000297537443415926,0.03600325633095954,7.661990927831138e-12
B0002D0C1C,0.0002791268910846871,4.1964939639564135e-05,0.027316874553228218,0.002075710944518727
B078NTM11S,0.0003349522693016245,9.344923137271401e-07,0.027311058720067265,0.0026135736140851322
B004A5O124,0.0003349522693016245,8.040948849916176e-07,0.0004763165334961274,9.904385111504532e-27
B0100PT26W,5.582537821693742e-05,0.0,0.0003515669651995226,2.4796362489401303e-27
B07BLXRX5X,0.00016747613465081226,0.0012612243818344168,0.049255198071783024,1.8547135928549374e-08
B07CYNL6YC,0.00011165075643387484,0.0,0.04621237939296559,2.9565022812337896e-09
B075YQPSM6,0.00011165075643387484,1.990828881523365e-06,0.038634305228973535,1.8139251270449323e-07
B00VBK545E,0.00022330151286774968,0.00018903395795335316,0.03968116380723016,1.9085568230551523e-08
B07CG9K247,0.00022330151286774968,0.00030177223000806344,0.048464031875636464,2.248577305508655e-05
0071848444,0.00016747613465081226,0.0,0.00017864121029419975,5.667672489411961e-35
B07NWNBLBR,0.00011165075643387484,0.0,0.00029053207588169587,3.133765295197316e-33
B07PJ78TZQ,0.00011165075643387484,0.0,0.00029053207588169587,3.133765295197316e-33
B00SLYV808,0.00011165075643387484,0.0,0.0351534848927581,1.1351443621421083e-06
B00BEIU6RE,0.00022330151286774968,5.6099643138950065e-08,0.0002791268910846871,1.753666600576409e-27
B075RJ7NYM,0.00016747613465081226,9.349940523158344e-09,0.00022330151286774968,8.316569168047545e-35
B07HM9P14S,0.00011165075643387484,0.0,0.00016747613465081226,5.870502914978901e-35
B011BSPADQ,0.00044660302573549935,0.0005480631994029526,0.04337646623533972,9.827543862407457e-09
B07JCCWG2Z,0.00011165075643387484,0.0,0.04325191611584993,7.626608928682078e-09
B07BVNSW6H,5.582537821693742e-05,0.0,0.038866527928412706,9.52373067949398e-12
B07NV8VX4V,0.00011165075643387484,7.439436009592989e-05,0.0412737891251392,6.719261410346115e-11
B07KJ6YB5N,0.00016747613465081226,7.438501015540673e-05,0.03219204863229815,1.9674519080991764e-11
B0789QJ3ZW,0.00011165075643387484,0.0,0.00027292407128280514,1.1393807935290462e-32
B078Y5FJKD,0.0003349522693016245,1.579101066133409e-07,0.00034201877287338875,2.2481437526378964e-32
B00E3DVQFS,0.00016747613465081226,3.1166468410527813e-09,0.00016747613465081226,6.556069685428378e-41
B01FDHN81M,0.00011165075643387484,0.0,0.0001256071009881092,5.118824529125693e-41
B005EJFLEM,0.0002791268910846871,0.0019196069600646575,0.04350078401509008,1.232708344054906e-05
B005EJFLJC,0.0002791268910846871,0.002264930141059527,0.04644500381359099,4.134600314227624e-05
B07MJBV47D,0.0002791268910846871,2.480864647294376e-05,0.037360826305304656,4.316211062624106e-09
B00IEE3ICG,0.00011165075643387484,0.0,0.03509206300265154,3.5677376813805e-10
B00IPLDLPM,0.0002791268910846871,0.000374382644190934,0.03704256638339955,2.441848478234701e-09
B07B9GYH61,0.00016747613465081226,0.00029750679638865566,0.031676877384415734,6.080123707781277e-14
B07FLBCSBB,0.00016747613465081226,0.00022314568052569703,0.03024012890598294,8.604046171189978e-15
B078RG5Q19,0.00022330151286774968,0.00018542770879059222,0.034666989260124174,1.6893816235246355e-11
B07BWB7G6X,0.00011165075643387484,7.439436009592989e-05,0.03295298749159719,2.231539296552364e-12
B01JP91NUC,0.00011165075643387484,3.1166468410527813e-09,0.0001827012378008861,1.3419954177689793e-32
B00KFKRPS0,0.00022330151286774968,0.00044590905237222486,0.03812026257463621,1.5667011601563472e-10
B077T8S7KB,0.00016747613465081226,0.002874895799363775,0.05017655588110903,2.2455748587696829e-07
B01MZZOISO,0.00022330151286774968,0.0009169500012128244,0.032919298111543205,1.4386141256104847e-14
B079TKZ788,0.00016747613465081226,0.0008529395460481758,0.03148439243997494,2.055640667599952e-15
B073WM76H3,0.00016747613465081226,3.324423297122966e-08,0.00022330151286774968,6.809308445586482e-40
B07DWV14T8,0.00011165075643387484,2.0777645607018537e-08,0.0002381882803922663,6.005245582451207e-40
B00P73B1E4,0.00016747613465081226,0.0,0.03884412865956996,4.890210359114531e-11
B06X9QVBBN,0.0003349522693016245,0.0005578205682584677,0.03156235750530561,5.612693959357648e-12
B00BLMB9OC,0.0002791268910846871,0.00023192868261540269,0.033189511267378374,8.577726629975951e-14
B00I0DF9I2,0.0005582537821693742,0.00016535877120478414,0.033341306779268096,1.2122670643546003e-13
B01F3SKV2U,0.00016747613465081226,3.5321997531931515e-08,0.028578177380055945,1.3899125854581334e-08
B07F6Q99JF,0.00016747613465081226,1.4968839224658723e-05,0.029857776446075627,3.2319165065551035e-08
B001CKB1P0,0.0002791268910846871,1.5583234205263906e-08,0.0002791268910846871,1.6607849433091607e-29
B001FFFIEC,0.00016747613465081226,0.0,0.0001993763507747765,1.264782701055361e-29
B000MQJKAI,0.0002791268910846871,0.00018592668394984473,0.03558396012262123,9.997627570751772e-12
B00P01MCKU,0.00011165075643387484,1.5583234205263906e-09,0.03378058767609273,2.6944536582117085e-12
B07MW46SZM,0.0003349522693016245,0.003268323013830433,0.04777811024033394,2.44507083911385e-08
B07P2HWGXL,0.00011165075643387484,0.0023120651992659573,0.04827400453431752,8.142567133298508e-09
B07CBPK5BG,0.0002791268910846871,0.0006282379527732336,0.04517143944480575,2.3095594004846407e-05
B07DCXDRBD,5.582537821693742e-05,0.0,0.042303850126576156,2.945481597841971e-06
B07G8HNXFF,0.00011165075643387484,0.0012726470489344457,0.04629684698205338,1.7171600242378044e-07
B07Q1J5S1V,0.00016747613465081226,0.002814370722378794,0.047881372282874986,1.2462217360615675e-06
B07FF1ZJ29,0.00016747613465081226,0.00034898805453590005,0.04738471779516312,2.4258207899494877e-08
B002LAS086,0.0003907776475185619,0.0005937060038642501,0.03836168017869022,7.389197163367416e-07
B004KPKUBU,0.0003349522693016245,5.728261691169824e-05,0.03702118559175053,2.760662655788387e-07
B000GFUHSO,0.00022330151286774968,1.1843257996000568e-07,0.0003931037049442676,6.590631402197236e-31
B002JUIAWY,0.0003349522693016245,2.1816527887369468e-07,0.0004101951703766271,8.69657248917666e-31
B01MZDMVJ2,0.0002791268910846871,0.0002975088741532164,0.028491158344576765,3.802891439281211e-09
B01N26ES57,0.00016747613465081226,7.439436009592989e-05,0.027323256057711888,5.744210709701566e-10
B075CVX2WT,0.00016747613465081226,0.0,0.00017864121029419975,1.8108780279880176e-29
B075GS39LY,0.00022330151286774968,2.077764560701854e-09,0.00022330151286774968,2.200670314905125e-29
B076JBB3M9,0.00022330151286774968,5.921628998000284e-08,0.0002512142019762184,8.690204036109507e-39
B07KQ8VHN6,0.00016747613465081226,5.6099643138950065e-08,0.00022330151286774968,4.345102018054755e-39
B078N2LZ6K,0.0002791268910846871,5.6099643138950065e-08,0.00027354435326299337,1.8259518224183556e-34
B07D5VDLB9,0.00016747613465081226,9.349940523158344e-09,0.00022795362771916116,1.4202608778973116e-34
B00BKQT85G,0.0002791268910846871,0.00011389779654894369,0.02570293195311085,1.0894433829408208e-16
B00BKQTEE6,0.00022330151286774968,3.0144080405020896e-05,0.024749374813047717,3.6260043920379246e-17
B00FY34X7Y,0.00011165075643387484,0.0,0.03765587655494718,1.1218482964089874e-11
B0176CTS02,0.00011165075643387484,0.0,0.03765587655494718,1.1218482964089874e-11
B000EEJ8CS,0.00011165075643387484,0.0,0.02730758916067622,0.0018332263527333886
B000B9RK44,0.00011165075643387484,4.336825893368506e-05,0.03845720875705695,1.2501980500161647e-10
B00KW4RSJU,0.0003349522693016245,7.46043478871397e-05,0.04117762814357432,1.028522580885812e-09
B072MLGMK7,0.00044660302573549935,0.0017454545994332496,0.043884829075698274,2.6821191982567905e-09
B0761HH4NS,0.00011165075643387484,0.0,0.0001256071009881092,5.269337831225996e-46
B07Q6GDRGL,0.00011165075643387484,0.0,0.0001256071009881092,5.269337831225996e-46
B00CE3FU06,0.00016747613465081226,0.0002975213407405806,0.04463276378712618,1.3645548547355563e-07
B0136QNF88,5.582537821693742e-05,0.0,0.00011165075643387484,8.633291591064591e-51
B07L99JJ6Z,0.00016747613465081226,3.116646841052781e-08,0.00017864121029419975,1.5952242798372755e-50
B019YWKPX6,5.582537821693742e-05,0.0,5.582537821693742e-05,5.150104133588708e-66
B076J514JC,5.582537821693742e-05,0.0,5.582537821693742e-05,5.150104133588708e-66
B00K6KXAEM,0.0003349522693016245,1.3919043733311277e-07,0.00045218556355719307,6.6224232222597e-19
B075RCY7Y5,0.00016747613465081226,3.220040363240088e-08,0.000437598932474703,3.049812079049959e-19
B07CPW7DRX,0.0002791268910846871,0.001446535987918362,0.04353364282924972,6.447046686278475e-08
B06XFSG3H8,0.00011165075643387484,0.0,0.044355719449477714,8.757996022946905e-09
B0711N1NRR,0.0005024284039524368,0.000557836912818228,0.047516924722019786,5.068318499380029e-08
B01N19HUTP,0.0006140791603863116,0.0008019313019387533,0.038607861744959775,2.310054713467083e-09
B0765Y6W2W,5.582537821693742e-05,0.0,0.03649356855182184,2.9535804267857074e-10
B079174ZZH,0.00016747613465081226,5.6099643138950065e-08,0.00014690889004457215,1.5398186135501204e-43
B07B46BHYB,0.00011165075643387484,0.0,0.00014314199542804466,1.3437474655371738e-43
B0156JUWW0,0.00016747613465081226,7.438189350856568e-05,0.02987583379867606,1.9106110555935163e-07
B01CO6RCFI,0.00016747613465081226,7.438189350856568e-05,0.02987583379867606,1.9106110555935163e-07
B07FPLBMSG,0.00011165075643387484,0.0006979858994067364,0.04548271719925056,9.882066592907294e-08
B07H6YC9K1,0.00016747613465081226,0.000957618491323391,0.04528383244064014,5.8082268836374946e-08
B00B5EEMBI,0.00022330151286774968,1.7829501718368143e-05,0.03840298665897456,1.855776191962041e-06
B073P72S44,0.0002791268910846871,1.0241855617467623e-05,0.03701894548649933,2.720290499902383e-06
B00Z6RSCC0,0.00016747613465081226,0.00012519437922181077,0.03697076277999744,9.37744279637545e-07
B07CLZ7Q3F,0.00022330151286774968,0.0025148040366643554,0.038851528950798686,2.0466631289089055e-07
B01JA3S1F8,0.0002791268910846871,3.3305378614016026e-06,0.0007374321438690977,1.4559400230227194e-20
B07MBGTX7D,5.582537821693742e-05,0.0,0.0006096385053008734,3.026897041525349e-21
B07BKT9H8N,0.00011165075643387484,0.010402744740529199,0.0502701144227173,6.159496203896292e-08
B07N64Q5W1,0.00011165075643387484,0.010459675777206464,0.05347606919420784,4.4332508688897304e-07
B00ISRQL6E,0.00011165075643387484,1.5583234205263906e-09,0.03898636462722092,7.19670500608573e-09
B0100YPPUU,0.00022330151286774968,4.583639571135718e-05,0.04140830913072223,2.513312420833305e-08
B07F9CTVVC,0.00022330151286774968,3.877251081706569e-05,0.04457697846095657,3.9599178711351e-06
B07FFKQN58,0.00022330151286774968,1.302045711193784e-05,0.04498492841089904,8.358013386361225e-06
B00F379H8G,0.00022330151286774968,0.00022315814711306126,0.0347471093050301,2.3616028813926904e-10
B01GCU2Y32,0.00011165075643387484,0.0,0.033025235410823375,3.647726163936527e-11
B07F7VL6ZQ,0.00011165075643387484,0.003201441544341347,0.04917267110815893,7.267636121679566e-08
B07MHWGTP9,0.00011165075643387484,0.0031456720571938117,0.04656410472264671,1.0668993301869899e-08
B01MEECS3V,0.00016747613465081226,1.3493315211212674e-05,0.03652759245434564,1.1062630078258895e-10
B07M7BZ7VW,0.0002791268910846871,9.092992881239234e-05,0.03591481301895213,2.352131605552727e-10
B07G7KZ4PM,0.00044660302573549935,0.0013067775115197817,0.03779940659880019,3.326668687122057e-06
B07KHN91TH,0.00022330151286774968,0.0009575276914259927,0.03843323560588845,1.3854672991723911e-05
B008TN6QLW,0.00022330151286774968,6.2332936821055625e-09,0.0002326057425705726,7.148306198066608e-30
B07GR9ZZ6L,0.00022330151286774968,2.426197930616164e-07,0.0011579778452999018,4.574711698759074e-08
B00IKFVBPK,5.582537821693742e-05,0.0,0.043780952224719255,1.2222754574604962e-07
B01LXPJHMO,0.00022330151286774968,0.00022073122632100658,0.04685957651432565,9.129880531066154e-07
B073VP7JWS,0.0003349522693016245,5.921628998000284e-08,0.0003419304415787417,4.642727780107811e-30
B07BR1C2YN,0.00022330151286774968,4.051640893368616e-08,0.00027354435326299337,3.21535188277509e-30
B009KYJAJY,0.0003907776475185619,0.003934401225504964,0.03932933451542324,1.4663133832568066e-09
B01N405V7M,0.00016747613465081226,3.719094675428284e-05,0.037138219247960354,2.2376114519771973e-10
0521536626,5.582537821693742e-05,0.0,0.00015459335506228826,4.080465294736481e-36
0521783631,0.00022330151286774968,3.4283115251580594e-08,0.0002512142019762184,1.2317146220978808e-35
B07HHL4911,0.00011165075643387484,0.0004508954440866112,0.053482542032069,5.713170369379226e-07
B00EVR5WEC,0.00011165075643387484,0.0,0.04115206084353226,2.2796562476533333e-09
B00EVR5WWO,0.00011165075643387484,0.0,0.04115206084353226,2.2796562476533333e-09
B00PL2NDMY,0.00011165075643387484,1.5063793065088446e-08,0.0007529570311084472,7.238717200882531e-20
B00ET01FF6,0.00022330151286774968,1.4875443707654591e-05,0.03874931348956619,2.2738940704994823e-09
B00WJB31DG,0.0005582537821693742,0.0006201476411579879,0.03587997808876886,3.819168311771991e-11
B07GNHDTC9,0.0003349522693016245,0.0006387189774381814,0.03596483410228247,5.636043652625287e-11
076117897X,0.00016747613465081226,1.2466587364211125e-08,0.00016747613465081226,6.1655809897848756e-46
1523506644,5.582537821693742e-05,0.0,0.00010048568079048735,2.841168325678523e-46
B07LDFDDK6,0.00022330151286774968,0.0,0.038022217381759614,3.083707164808465e-05
B01FUAJ5O6,0.00011165075643387484,1.7660998765965758e-08,0.04618366621787778,9.218374560228969e-07
B00XTJ66S4,0.000669904538603249,0.0032614217792561497,0.045638791871363764,1.8143926578890653e-05
B07J5V6CDR,0.00022330151286774968,3.5464875906480164e-05,0.04271806803583026,3.5180002073322068e-06
B0007OZ1LM,0.00016747613465081226,0.0,0.00016747613465081226,6.528532596181612e-36
B0009RNQIC,0.00016747613465081226,0.0,0.00016747613465081226,6.528532596181612e-36
B00HWWYZ6Y,0.0003349522693016245,0.0012574277813579766,0.046392175219158935,1.2586791544757426e-07
B00K1ABBZC,0.00016747613465081226,1.8180439906141225e-09,0.04573090079720641,1.0856955711319104e-07
B07DXSK51X,0.00022330151286774968,0.004336970458210383,0.047841049914565545,3.152722470740017e-06
B07H57PRGJ,0.00011165075643387484,0.004251576805295499,0.047153789355698465,4.183987630791783e-07
B0000AP6LD,0.0003907776475185619,0.0012261169170917337,0.03001926973570323,3.1125708269228627e-14
B07LCWSJ1S,0.00011165075643387484,0.0009661542874326801,0.02872795861674896,4.303999792797239e-15
B01LVXIM42,0.00044660302573549935,0.00014900619782960505,0.04612607926326047,0.0010673788174471986
B0748KLR39,0.0011165075643387483,0.004419401261689127,0.049547625782910124,0.0023315376734942485
B07BZ5F6Y1,0.00022330151286774968,5.836533771910518e-07,0.03712955039820242,4.194566944901718e-06
B07LGM79MJ,0.0002791268910846871,0.00028533122323305395,0.03931941833171153,1.1683818770885457e-05
B07GFT2NS8,0.0014514598336403729,0.04552866234072534,0.057644143006580634,4.4262749292120474e-05
B07GPSY7Y3,0.00016747613465081226,0.009393317678449612,0.05388694140675336,8.843135152970941e-06
B07FYK2QYS,0.00016747613465081226,0.0015557348884960417,0.04775114580534678,0.0001119388561494245
B07FZ3P393,0.0002791268910846871,0.0007620257809980927,0.04497119286556679,3.315192097756893e-05
B01DDIRVU2,0.00022330151286774968,1.7265938826732424e-05,0.034047395259537615,8.148399773131354e-12
